DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2018,7605,2,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,15,2,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,18,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,24,4,2,4806.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,14,4,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,13,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,5,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,9,2,2,129.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,9,2,1,165.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,3,3,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,15,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,5,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7604,13,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,18,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,20,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,15,1,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,11,1,1,105.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,9,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,11,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,4,3,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,20,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,1,1,1,1365.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,13,3,2,78.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,23,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,11,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,14,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,14,2,2,,c
STATSNZ:CEN23_ECI_017(1.0),2018,7620,21,3,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,17,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,18,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7619,22,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,1,3,1,84.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,19,2,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,12,4,2,1212.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,21,1,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,21,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,14,1,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,12,4,2,54.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,23,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,20,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7601,5,6,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,23,4,2,57.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,5,3,2,753.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,6,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,16,1,2,81.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,19,1,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,25,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,25,1,2,2148.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,15,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,17,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,13,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,14,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,25,6,2,33.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,18,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,20,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7604,15,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,16,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,8,2,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,7,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,8,1,2,117.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,22,6,2,,c
STATSNZ:CEN23_ECI_017(1.0),2018,7603,23,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,21,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,4,2,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,4,3,1,102.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,21,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,17,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,18,1,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,15,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,10,3,2,,c
STATSNZ:CEN23_ECI_017(1.0),2018,7613,15,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,24,6,1,150.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,8,3,1,105.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,7,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,7,5,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,24,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,1,1,1,1617.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,25,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,4,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,15,4,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,23,2,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,2,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,2,2,1,30.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,10,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,14,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,10,5,2,,c
STATSNZ:CEN23_ECI_017(1.0),2018,7604,13,3,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,2,2,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,4,2,1,66.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,10,3,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,24,5,2,156.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,7,2,1,75.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,15,3,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,13,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,2,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7619,9,1,2,279.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,4,2,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,11,1,2,141.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,8,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,9,1,1,210.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,17,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,12,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,13,1,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,7,3,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,11,3,1,2532.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,10,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,10,6,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,10,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,11,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7601,14,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,14,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,14,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,12,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,7,3,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,16,3,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,15,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,18,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,23,4,1,93.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,15,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,16,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7604,24,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,24,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,16,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,3,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,10,6,2,51.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,19,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,23,4,1,72.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,12,4,2,390.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,16,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,25,3,1,42.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,3,4,2,63.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,16,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,18,4,2,198.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,20,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,9,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,20,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,21,4,1,393.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,14,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,24,3,1,2754.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,4,1,1,300.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,4,1,1,876.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,19,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,13,4,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,23,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,24,1,2,16830.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,22,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,25,1,2,372.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,6,1,2,153.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,5,3,2,768.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,10,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,11,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,20,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,16,6,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,24,1,1,16581.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,23,2,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,25,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,1,1,1,3228.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,6,3,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,2,3,2,306.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,21,3,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,21,1,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,2,5,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,2,5,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,4,1,2,303.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,8,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,9,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,8,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,9,2,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,21,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,22,4,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,3,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,7,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,4,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,4,3,2,24.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,8,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,7,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7619,11,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,9,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,22,6,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,12,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,14,2,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,21,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,23,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,11,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,19,4,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,20,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,22,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,24,1,2,2874.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,25,3,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,8,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,9,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,23,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,25,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,7,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,22,2,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,11,4,1,114.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,3,4,2,96.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,4,2,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,18,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,21,1,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,25,5,2,24.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,12,3,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,8,4,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,13,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,13,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,5,6,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,6,4,1,294.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,25,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,5,3,1,1074.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,25,2,1,78.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,17,6,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,19,2,2,,c
STATSNZ:CEN23_ECI_017(1.0),2018,7612,20,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,18,3,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,6,1,2,207.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,9,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,6,2,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,1,4,2,1191.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,21,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,25,2,2,237.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,18,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,19,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,8,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,9,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,10,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,10,1,2,213.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,3,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,3,6,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,9,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,5,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,14,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,7,1,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,22,2,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,12,3,1,252.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,7,5,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,13,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,13,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,12,5,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,1,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,6,1,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,15,1,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,16,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,18,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,13,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,13,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,2,4,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,1,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,1,4,1,405.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7606,13,3,1,69.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,12,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,13,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,16,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,21,4,1,1839.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,23,4,2,93.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,21,4,2,186.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,9,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,2,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,3,3,1,51.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,16,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,18,5,2,99.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,15,2,2,39.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,23,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,1,5,1,117.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,10,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,17,2,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,8,2,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,19,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,17,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,17,2,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,14,2,2,150.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,5,2,2,141.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,23,5,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,15,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,7,4,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,11,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7602,14,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,17,2,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,12,2,2,45.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,24,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,25,6,1,48.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,24,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,25,2,2,207.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,21,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,10,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,8,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,18,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7617,21,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,19,5,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,12,4,2,648.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,2,4,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,25,1,1,600.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7603,14,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,18,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,10,2,2,126.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,23,4,2,45.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,23,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,23,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,12,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,3,4,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,15,4,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,25,2,1,231.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,13,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7604,21,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,19,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,20,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,1,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,4,1,1,267.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,1,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7603,3,1,2,1548.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,7,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,10,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,3,1,2,1053.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,19,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,20,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,12,1,1,243.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,9,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,11,4,2,285.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,5,6,2,36.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,22,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7609,22,3,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,1,1,2,1302.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7618,6,6,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,8,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7612,9,3,2,303.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7621,17,2,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,11,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,12,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7615,6,3,1,60.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,15,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7609,3,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7608,13,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,13,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,11,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7616,16,2,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,17,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7616,16,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7621,14,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,22,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,23,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,10,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,11,5,2,,c
STATSNZ:CEN23_ECI_017(1.0),2018,7620,14,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,17,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,1,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,6,5,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7611,18,1,1,63.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,13,2,2,579.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,6,5,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,19,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7619,20,5,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,11,2,2,204.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,2,1,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,6,5,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7620,1,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7618,2,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,3,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7613,8,3,2,306.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,7,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,6,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,14,4,1,0.0,
