DATAFLOW,CEN23_YEAR_001,CEN23_GEO_008,CEN23_ETH_004,CEN23_AGE_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_018(1.0),2018,7605,6,1,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,1,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,4,13,1,615.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,1,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,4,1,2,312.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,4,10,1,537.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,4,4,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,3,18,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,2,11,1,363.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,1,2,1,588.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,4,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,6,7,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,4,11,1,414.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,2,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7621,2,15,1,90.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,1,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,6,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,7,2,132.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,5,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,5,6,2,138.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,5,5,2,54.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,5,7,2,135.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,4,11,1,96.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,4,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,5,7,2,36.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,3,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,5,5,2,102.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,12,1,30.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,4,15,1,141.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,3,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,1,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,6,17,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,5,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,3,8,1,1017.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,3,9,1,39.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,3,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,6,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,5,17,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,3,11,1,42.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,5,16,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,2,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,3,1,945.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,5,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,1,10,2,1461.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,1,6,2,1131.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,1,2,342.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,1,2,2,1938.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,1,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,16,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,1,19,1,105.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,4,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,5,14,1,30.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,1,3,2,888.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,2,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,5,4,1,93.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,6,17,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,3,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,2,1,1,1200.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,3,18,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,3,7,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,4,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,6,6,2,57.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,2,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,2,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7621,6,3,1,45.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,5,13,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,3,12,2,192.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,4,18,1,54.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,6,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,3,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,5,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,4,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,5,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,9,1,60.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,5,13,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,2,13,1,270.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,2,1,39.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,1,16,2,936.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,1,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,1,3,2,843.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,6,1,2,30.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,2,19,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,4,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7620,4,11,2,339.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,3,13,2,90.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,2,10,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,6,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,1,10,1,393.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,1,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,1,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,5,12,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,2,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,2,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,17,2,210.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,4,6,1,2127.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,4,6,2,801.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,2,1,1,159.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,6,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,4,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,4,10,1,552.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,5,17,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,3,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,2,3,2,402.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,5,16,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,6,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,1,15,1,288.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,3,3,2,693.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,1,2,1,1851.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,5,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,3,2,1,147.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,4,8,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,2,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,2,12,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,2,16,2,54.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,4,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,3,15,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,3,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,6,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,5,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,4,10,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,3,11,1,408.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,2,2,1,786.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,4,15,1,168.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,5,18,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,2,14,1,60.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,6,4,1,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,1,13,1,2424.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,16,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,5,16,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,4,7,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,4,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7620,5,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,1,8,2,1308.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,3,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,4,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,1,8,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,5,4,2,63.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,6,2,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,6,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,6,4,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,3,2,2,258.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,3,3,2,282.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,4,12,1,408.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,6,11,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,5,18,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,3,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,6,1,2,36.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,4,5,2,585.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,5,7,2,183.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,6,9,1,54.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,6,2,2,30.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,7,2,1659.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,5,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,6,14,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,3,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,13,1,1803.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,6,5,1,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,5,14,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,4,1,1,873.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,3,1,2,1956.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,2,7,1,108.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,4,13,1,669.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,5,2,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,3,10,2,219.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,1,11,1,1392.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,5,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,6,8,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,4,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,4,5,2,435.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,3,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,1,4,2,444.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,1,4,2,2763.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,4,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,5,13,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,2,15,2,30.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,4,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,11,1,2406.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,1,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,3,11,1,129.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,1,11,2,2313.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,3,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,4,2,2,969.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,6,1,1,51.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,2,13,2,81.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,4,7,1,681.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,3,13,1,72.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,5,15,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,4,9,1,171.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,5,2,2,27.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,1,7,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,5,13,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,6,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,2,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,2,2,1,1341.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,19,2,96.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,6,13,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,4,18,1,57.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,6,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,3,12,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,4,1,1,1446.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,5,10,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,3,2,2,687.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,1,5,1,1116.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,6,13,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,2,5,1,423.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,6,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7620,6,13,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,1,18,1,315.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,2,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,3,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,2,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,14,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,3,17,1,87.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,5,5,2,30.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,5,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,3,6,1,93.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,2,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7605,4,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7620,6,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,17,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,1,18,1,252.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,4,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7621,6,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,6,15,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,5,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,1,7,1,2664.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,6,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,2,13,1,48.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,5,2,1,165.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,6,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,4,17,2,87.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,6,15,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,1,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7621,4,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,1,15,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,3,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7606,2,19,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,4,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,5,7,2,396.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,4,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,6,10,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,2,14,1,126.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,3,2,1,2643.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,3,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7605,1,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7621,1,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,6,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7611,1,18,2,444.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,4,3,1,2217.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,4,14,2,117.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,1,15,2,2400.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,3,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7609,2,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7601,1,5,2,1344.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,12,2,93.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,8,2,99.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,5,2,2,93.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,4,11,2,414.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,4,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,5,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,6,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,3,7,1,165.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,3,8,2,264.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,4,12,2,1905.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,5,14,1,21.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,1,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,4,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7619,2,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,1,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,1,16,2,1128.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,4,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7620,4,4,1,390.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,5,14,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,2,6,1,345.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,1,11,1,417.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,5,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,1,3,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,2,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,2,2,2,678.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7602,3,11,1,54.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7614,3,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7613,3,2,1,483.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,4,11,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,2,12,2,273.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,6,10,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,4,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7604,1,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,3,16,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,3,11,1,765.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,1,3,2,1449.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,6,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,2,1,423.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,2,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,4,13,2,423.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,1,12,1,624.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7603,3,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,4,4,1,876.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7609,6,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7612,5,5,1,120.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,4,13,1,432.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,4,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7602,5,2,2,78.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,6,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,5,17,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7613,2,13,2,69.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,4,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7615,6,3,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,4,5,1,1008.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,4,3,1,519.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7608,4,5,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7616,3,10,1,186.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,6,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,18,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,6,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,6,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,1,4,1,501.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7604,3,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,3,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7614,5,1,1,90.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,5,1,1,45.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7610,5,8,2,228.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7605,5,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,3,2,1,477.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,6,12,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,1,15,2,1446.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7611,3,13,1,258.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7601,1,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7610,3,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7616,4,1,1,2337.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,5,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,16,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7621,1,6,1,1503.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7615,6,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7607,2,12,2,144.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7620,4,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7608,3,8,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7606,1,6,1,2085.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7617,2,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7607,5,11,1,24.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7619,2,15,2,138.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7618,4,17,1,69.0,
STATSNZ:CEN23_ECI_018(1.0),2018,7612,5,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7617,3,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7603,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2018,7618,6,15,1,6.0,
