DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,5,1,480.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,5,2,456.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7619,999,4,2,11727.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7606,999,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7607,999,2,1,3270.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,1,1,16407.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,4,1,7140.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7601,999,6,1,468.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7614,999,4,1,8892.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7612,999,5,2,1356.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7613,999,3,1,4335.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7602,999,5,2,822.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,4,2,8109.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7617,999,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7620,999,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7611,999,1,1,15681.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,1,2,24552.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7604,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7605,999,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7608,999,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2018,7610,999,6,2,363.0,
STATSNZ:CEN23_ECI_017(1.0),2018,7615,999,4,1,10581.0,
