DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2013,7618,23,1,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,22,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,22,5,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,20,2,2,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,9,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,7,5,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,8,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,18,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,20,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,23,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,1,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,25,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,3,6,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,2,3,1,93.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,16,1,1,126.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,12,5,1,90.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,10,4,1,264.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,22,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,22,2,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,1,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,8,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,5,4,1,444.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,5,5,2,93.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,16,6,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,12,2,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,13,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,23,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,4,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,16,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,16,4,2,252.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,7,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,8,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,7,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,6,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,12,1,2,621.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,12,2,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,20,2,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,5,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,9,1,1,312.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,20,3,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,10,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,12,1,2,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,8,3,2,1005.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,18,4,1,732.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,6,3,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,22,6,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,23,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,10,2,1,96.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,13,4,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,5,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,6,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,10,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,13,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,19,2,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,6,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,25,2,1,60.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,11,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,13,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,17,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,18,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,10,1,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,13,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,14,1,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,13,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,9,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,11,2,2,132.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,2,3,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,9,5,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,9,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,9,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,19,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,19,4,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,15,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,15,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,14,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,21,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,24,6,2,207.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,16,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,12,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,14,1,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,14,2,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,23,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,23,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,13,1,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7620,19,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,23,2,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,25,6,1,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,22,6,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,24,3,2,279.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,16,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,14,2,1,60.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,24,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7613,5,4,1,978.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,21,4,1,912.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,3,2,2,618.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,1,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,1,5,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,3,5,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,19,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,20,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,22,1,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,24,5,2,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,5,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,6,6,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7621,22,6,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,4,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,4,4,1,69.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,3,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,5,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,7,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,16,6,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,24,4,1,495.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,6,1,1,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,11,1,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,9,1,2,429.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,12,4,2,90.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,14,2,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,16,1,1,117.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,25,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,4,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,7,1,2,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,12,2,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,10,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,11,5,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,12,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,7,1,1,57.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,15,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,18,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,22,2,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,6,4,2,48.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,11,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,11,3,1,333.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,12,5,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,13,3,1,114.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,10,2,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,12,3,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,17,2,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,11,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,13,1,1,54.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,16,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,25,3,2,600.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,8,1,2,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,14,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7613,25,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,13,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,18,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,19,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,17,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,21,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,24,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,3,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,5,6,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,23,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,6,3,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,12,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,18,4,1,39.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,20,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,22,6,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,25,2,2,135.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,19,2,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,8,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,12,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,23,5,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,19,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,22,3,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,21,1,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,4,5,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,2,2,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,19,3,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7615,24,4,1,1863.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,13,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,4,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,7,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,22,2,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,23,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,21,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,8,2,1,342.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,6,2,2,39.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,25,3,1,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,13,2,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,7,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,3,4,1,159.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,21,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,22,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,10,2,2,57.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,8,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,8,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,2,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,3,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,13,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,5,2,1,684.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,9,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,10,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,5,1,2,5322.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,10,1,1,441.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,18,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,1,2,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,10,4,2,366.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,15,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,16,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,8,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,8,1,1,108.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,22,3,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,4,1,1,759.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,23,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,23,4,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,13,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,14,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,13,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,17,3,1,78.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,18,2,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,7,3,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,11,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,12,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,25,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,1,1,1,1290.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,16,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,13,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,17,2,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,24,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,9,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,9,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,12,4,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,19,3,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,5,3,1,102.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,15,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,20,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,19,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,13,2,1,135.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,13,2,1,84.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,6,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,7,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,11,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,11,6,1,39.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,16,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,17,3,1,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,18,2,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,24,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,22,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,17,6,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,22,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,13,1,2,99.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,9,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,13,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,12,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,12,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,20,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,18,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,22,2,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,25,6,2,54.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,21,1,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,13,2,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,16,4,2,237.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,18,5,1,447.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,21,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,22,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,2,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,25,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,8,4,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,21,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,14,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,23,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,23,5,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,21,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,24,3,1,510.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,23,2,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,5,2,2,312.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,10,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,10,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,23,1,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,25,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,25,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,5,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,17,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,12,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,23,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,1,2,2,261.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,5,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,6,1,1,48.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,12,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,24,5,1,309.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,1,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,7,4,2,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,18,5,1,84.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,12,4,1,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,12,5,2,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,3,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,8,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,6,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,14,2,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,3,1,2,1758.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,10,5,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,5,5,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7602,7,3,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,12,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,7,6,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7607,8,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,25,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,13,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,14,1,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,8,4,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7618,18,6,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,8,4,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,15,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,13,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,15,1,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,4,3,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,15,1,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,19,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7613,21,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,20,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,10,6,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,4,3,1,42.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,11,6,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,8,5,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,5,5,2,300.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,21,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,14,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,1,4,2,543.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,21,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,3,1,2,6093.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,20,2,2,42.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,25,6,1,63.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,6,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,8,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,4,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,6,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,8,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,11,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,12,3,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,13,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,2,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,11,2,2,324.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,11,1,1,576.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,12,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,15,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,9,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,11,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,15,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,18,1,1,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,14,2,1,63.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,25,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,12,5,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,13,4,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,19,2,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,17,4,2,759.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,19,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,22,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,15,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,16,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,25,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,24,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,25,6,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,13,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,22,2,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,1,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,2,2,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,19,1,1,54.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,22,5,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,23,1,3,,_U
