DATAFLOW,CEN23_YEAR_001,CEN23_GEO_008,CEN23_ETH_004,CEN23_AGE_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_018(1.0),2013,7610,3,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,5,2,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,6,1,2,45.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,5,12,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,5,2,2,54.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,13,1,156.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,12,1,57.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,2,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,5,6,2,78.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,2,1,2,171.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,5,11,2,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,3,1,1,480.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,2,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,4,2,129.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,3,13,1,261.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,3,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,4,18,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,6,5,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,5,2,1,102.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,5,6,1,30.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,17,2,66.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,4,11,2,177.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,4,7,1,489.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,6,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,4,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,3,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,5,16,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,6,16,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,5,1,42.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,4,2,1,765.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,2,2,2,432.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,6,18,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,5,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7618,2,4,1,540.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,2,18,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,3,5,1,192.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,5,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,5,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,3,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,6,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,17,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,15,2,171.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,5,6,1,24.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,3,15,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,3,1,1,1041.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,3,10,1,63.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,5,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,12,2,615.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,3,4,1,162.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7613,1,13,1,573.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,1,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,5,5,1,24.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,3,10,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,5,2,1,54.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,3,12,2,174.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,1,11,1,951.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,6,15,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,1,6,1,639.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,6,3,1,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,5,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,4,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,9,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,6,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,6,13,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,6,5,1,51.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,5,12,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,6,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,5,17,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,3,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,5,18,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,1,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,5,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,6,9,1,60.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,1,17,1,393.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,5,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,3,3,2,612.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,3,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,2,18,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,2,15,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,4,17,1,42.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,6,13,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,1,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,2,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7618,1,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,4,15,2,24.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,1,10,2,1947.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,5,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,2,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,2,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,2,1,594.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,3,8,2,165.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,2,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,1,18,1,156.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,17,1,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,3,12,2,93.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,3,10,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,3,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,5,1,1,78.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,1,15,1,1077.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,2,12,2,123.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,4,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,6,17,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,3,8,2,135.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,1,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,6,9,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,3,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7613,6,4,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,5,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,1,12,1,1566.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,4,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,6,15,1,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,2,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,11,1,1359.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,2,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,1,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,6,13,1,45.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,3,1,2,660.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,4,1,1158.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,6,12,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,1,13,1,759.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,4,14,1,690.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,6,11,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,1,17,1,168.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,1,6,1,1548.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,3,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,4,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,1,15,2,657.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,3,2,2,435.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,3,12,1,354.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,4,9,1,1590.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,4,1,537.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,4,19,2,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,5,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,4,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,1,10,1,1599.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,1,12,2,1452.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,12,2,90.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,2,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,1,2,2,1236.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,1,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,5,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,1,17,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,3,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7613,6,18,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,1,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,3,13,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,5,14,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,9,2,102.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,4,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,19,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,4,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7618,5,5,1,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,6,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,5,7,1,87.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,9,1,39.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,1,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,5,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,5,12,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,16,2,624.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,5,17,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,5,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,4,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,4,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,1,3,2,1236.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,6,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,6,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,5,13,1,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,5,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,5,8,1,78.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,5,16,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,5,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,3,1,465.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,2,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,2,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,2,8,1,120.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,17,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,3,16,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,3,14,2,81.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,6,14,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,2,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,4,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,4,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,9,2,687.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,14,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,6,17,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,4,9,2,519.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,16,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,1,12,2,1359.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,9,2,402.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,2,1,36.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,3,11,1,93.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,5,5,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,5,12,1,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,1,5,1,948.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,2,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,2,11,2,135.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,3,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,5,12,2,78.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,4,7,1,213.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,3,2,252.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,5,12,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,1,19,2,216.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,6,11,2,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,5,18,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,1,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,4,2,1,441.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,6,1,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,15,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,5,9,1,33.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,5,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,2,13,2,246.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,2,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,1,15,1,198.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,6,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7615,3,1,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,1,17,2,819.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,15,2,114.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,6,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,8,1,1173.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,3,16,1,15.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,6,5,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,2,8,2,147.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,3,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,5,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7614,4,13,1,261.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,2,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,4,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,1,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,3,10,2,597.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,4,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,5,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,18,2,153.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,6,14,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,3,3,1,108.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,5,19,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,3,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,6,14,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,1,11,2,1446.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,14,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,6,19,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,2,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,6,1,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,1,3,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,1,3,1,195.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,4,2,1,588.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,4,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,2,2,2,618.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,3,2,2,63.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,4,11,1,570.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,16,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,2,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7621,1,5,2,1245.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,2,7,2,201.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,6,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,4,4,2,513.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,6,3,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,6,6,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,6,5,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,1,13,2,2040.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,4,3,2,183.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,5,17,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,1,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,6,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7620,3,4,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,5,3,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,4,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,1,2,534.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,4,17,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7606,2,4,1,798.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,3,12,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,15,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,3,15,2,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,6,4,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,3,1,2,105.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,5,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,3,3,2,12.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7611,4,15,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,5,15,1,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,1,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,3,17,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,2,12,1,96.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,6,10,2,27.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,4,4,2,156.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,6,17,1,3.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,1,4,1,519.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,3,11,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7604,3,9,1,135.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,5,2,1,102.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7607,4,11,2,165.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7615,4,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7610,3,9,2,120.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,5,10,1,69.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,2,2,2,243.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,1,15,2,327.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,1,7,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,6,19,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,2,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7605,6,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7601,1,5,2,999.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7602,5,11,2,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,2,14,2,60.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,5,16,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7602,3,15,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,5,10,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7616,3,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7613,3,4,1,381.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,4,14,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7607,3,12,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7611,2,16,2,30.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,5,6,1,60.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,1,11,1,870.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,1,10,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7609,2,6,1,24.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7620,3,9,2,186.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,3,18,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7619,6,15,1,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7605,6,12,2,21.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,2,4,2,171.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,4,7,1,1293.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,3,8,2,42.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7609,5,5,2,9.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,2,9,1,105.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,6,10,1,18.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7619,5,12,2,57.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7618,6,14,2,6.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7614,6,5,1,30.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,6,13,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7608,4,6,1,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7612,2,5,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7617,3,16,2,222.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,6,13,1,48.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7601,4,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,4,8,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7603,5,9,1,60.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7604,2,1,2,408.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7610,1,12,1,1293.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7608,4,9,3,,_U
STATSNZ:CEN23_ECI_018(1.0),2013,7612,6,13,1,30.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7603,2,7,2,63.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7621,6,14,2,30.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7617,3,13,2,594.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7613,6,17,2,0.0,
STATSNZ:CEN23_ECI_018(1.0),2013,7606,5,11,1,63.0,
